smiles,molecular_weight,logp,hbd,hba,passes_lipinski,is_valid
COc1cc2c(cc1OC)C(c1ccc(C)cc1)N(S(N)(=O)=O)CC2,362.45100000000014,2.16322,1,4,True,True
COc1cc2c(cc1OC)C(c1cccc([N+](=O)[O-])c1)N(S(N)(=O)=O)CC2,393.42100000000016,1.7630000000000001,1,6,True,True
COc1cc2c(cc1OC)C(c1ccc([N+](=O)[O-])cc1)N(S(N)(=O)=O)CC2,393.42100000000016,1.763,1,6,True,True
COc1cc2c(cc1OC)C(c1cccc(N)c1)N(S(N)(=O)=O)CC2,363.43900000000014,1.4369999999999998,2,5,True,True
COc1cc2c(cc1OC)C(c1ccc(N)cc1)N(S(N)(=O)=O)CC2,363.43900000000014,1.437,2,5,True,True
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,2,7,True,True
COc1cc(O)c(/C=C\C(=O)O)cc1[C@@H](O)CC(C)C,280.32,2.578100000000001,3,4,True,True
CCCCCCCCOS(N)(=O)=O,209.311,1.5670000000000002,1,3,True,True
CCCCCCCCCCOS(N)(=O)=O,237.36499999999998,2.3472,1,3,True,True
NS(=O)(=O)OCCCCCCCCOS(N)(=O)=O,304.39,-0.2327999999999989,2,6,True,True
NS(=O)(=O)OCCCCCCCCCCOS(N)(=O)=O,332.44399999999996,0.5474000000000002,2,6,True,True
COc1cc2oc(=O)ccc2cc1[C@@H](O)CC(C)C,262.305,2.881100000000001,1,4,True,True
COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1,250.298,0.4539000000000007,2,3,True,True
O=c1ccc2ccccc2o1,146.14499999999998,1.793,0,2,True,True
COc1ccc2ccc(=O)oc2c1,176.17099999999996,1.8016,0,3,True,True
CCOc1ccc2ccc(=O)oc2c1,190.19799999999995,2.1917,0,3,True,True
CCCOc1ccc2ccc(=O)oc2c1,204.22499999999997,2.5818000000000003,0,3,True,True
CCCCOc1ccc2ccc(=O)oc2c1,218.25199999999998,2.9719000000000015,0,3,True,True
O=c1ccc2ccc(OCc3ccccc3)cc2o1,252.269,3.3720000000000017,0,3,True,True
O=c1ccc2ccc(CCc3ccccc3)cc2o1,250.297,3.5782000000000025,0,2,True,True
COc1ccc2c(C(=O)O)cc(=O)oc2c1,220.17999999999998,1.4998,1,4,True,True
O=C(O)c1cc2ccccc2oc1=O,190.15399999999997,1.4911999999999999,1,3,True,True
Cc1ccc2oc(=O)c(C(=O)O)cc2c1,204.181,1.79962,1,3,True,True
COc1ccc2oc(=O)c(C(=O)O)cc2c1,220.17999999999998,1.4998,1,4,True,True
