smiles,molecular_weight,logp,hbd,hba,passes_lipinski,is_valid
CS(=O)(=O)NCCS(=O)(=O)N[C@H]1CC[C@H]([C@H](N)C(=O)N2CCCC2)C1,396.5350000000003,-1.4265999999999954,3,6,True,True
N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,419.46900000000016,1.6995999999999991,2,4,True,True
N[C@H](C(=O)N1C[C@H](F)[C@@H](F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,395.4500000000002,2.3173000000000004,2,4,True,True
N[C@H](C(=O)N1CCSC1)C1CCCCC1,228.36099999999993,1.4268999999999994,1,3,True,True
N[C@H](C(=O)N1C[C@@H](F)[C@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,485.4750000000002,2.268,2,5,True,True
N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccccc2C(F)(F)F)CC1,415.4310000000001,2.891700000000002,2,3,True,True
N[C@H](C(=O)N1C[C@@H](F)[C@H](F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,395.4500000000002,2.3173000000000004,2,4,True,True
N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,467.4850000000002,2.3199999999999994,2,5,True,True
N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,419.46900000000016,1.6995999999999991,2,4,True,True
N[C@H](C(=O)N1CCC(F)(F)C1)C1CCCCC1,246.3009999999999,1.7615999999999994,1,2,True,True
N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2ccccc2C(F)(F)F)CC1,415.4810000000001,2.8542000000000014,2,4,True,True
N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,377.46000000000015,2.3693,2,4,True,True
N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,467.4850000000002,2.3199999999999994,2,5,True,True
N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,401.4040000000001,2.4483000000000006,2,3,True,True
N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccccc2C(F)(F)F)CC1,415.4310000000001,2.891700000000002,2,3,True,True
N[C@H](C(=O)N1C[C@@H](F)[C@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,437.4590000000002,1.6475999999999997,2,4,True,True
N[C@H](C(=O)N1CC[C@@H](F)C1)C1CCCCC1,228.31099999999992,1.4643999999999993,1,2,True,True
N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,395.45000000000016,2.6665,2,4,True,True
N[C@H](C(=O)N1C[C@H](F)[C@@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,485.4750000000002,2.268,2,5,True,True
N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,383.4140000000001,2.1510999999999996,2,3,True,True
N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,383.4140000000001,2.1510999999999996,2,3,True,True
N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,485.4750000000002,2.6172000000000004,2,5,True,True
N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NC(=O)c2ccccc2C(F)(F)F)CC1,433.4210000000001,3.188900000000001,2,3,True,True
N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,437.4590000000002,1.9967999999999995,2,4,True,True
N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,377.46000000000015,2.3693,2,4,True,True
N[C@H](C(=O)N1CC[C@H](F)C1)C1CCCCC1,228.31099999999992,1.4643999999999993,1,2,True,True
NCc1c(N)nc(-c2ccccc2)nc1-c1ccccc1,276.343,2.8515000000000015,2,4,True,True
CCC(C)C(N)C(=O)N1CCSC1,202.32299999999995,0.8927000000000002,1,3,True,True
COc1ccccc1-c1nc(-c2ccccc2)nc(N)c1CN,306.3690000000001,2.8601,2,5,True,True
NCc1c(N)nc(-c2ccccc2F)nc1-c1ccc(Cl)cc1Cl,363.22300000000007,4.297400000000001,2,4,True,True
CCCCC(N)C(=O)N1CCCCC1,198.30999999999992,1.5163999999999995,1,2,True,True
CCC(C)C(N)C(=O)N1CCC(F)C1,202.27299999999994,0.9302,1,2,True,True
NCCCCC(N)C(=O)N1CCCCCC1,227.35199999999992,0.8452999999999999,2,3,True,True
NCCCCC(N)C(=O)N1CCSC1,217.33799999999997,-0.02439999999999931,2,4,True,True
Cc1cccc(-c2nc(-c3ccccc3)nc(N)c2CN)c1,290.37000000000006,3.1599199999999996,2,4,True,True
CCC(C)C(N)C(=O)N1CCC(N=[N+]=[N-])C1,225.29599999999996,1.271,1,3,True,True
NCc1c(N)nc(-c2ccccc2)nc1-c1ccc(Cl)cc1,310.788,3.504900000000002,2,4,True,True
NCc1c(N)nc(-c2ccccc2)nc1-c1ccccc1Cl,310.788,3.504900000000002,2,4,True,True
NCc1c(N)nc(-c2ccccc2)nc1-c1cccc(F)c1,294.333,2.9906000000000015,2,4,True,True
NCc1c(N)nc(-c2ccccc2)nc1-c1cccc(C(F)(F)F)c1,344.34000000000003,3.870300000000002,2,4,True,True
CCC(C)C(N)C(=O)N(CC)CC,186.29899999999995,1.2282,1,2,True,True
NC(CO)C(=O)N1CCCCC1,172.22799999999995,-0.6815000000000004,2,3,True,True
Cc1ccc(-c2nc(-c3ccccc3)nc(N)c2CN)cc1,290.37,3.1599200000000005,2,4,True,True
CCC(C)C(N)C(=O)NC1CCCC1,198.30999999999995,1.4185999999999996,2,2,True,True
NCCC(N)C(=O)N1CCNCC1,186.25899999999996,-1.905699999999998,3,4,True,True
NCc1c(N)nc(-c2ccccc2)nc1-c1ccccc1C(F)(F)F,344.34000000000003,3.870300000000002,2,4,True,True
CCC(C)C(N)C(=O)N1CCC(OC(=O)c2ccccc2)C1,304.39,1.8176999999999999,1,4,True,True
NCCC(N)C(=O)N1CCCCC1,185.27099999999993,-0.32499999999999996,2,3,True,True
N#C[C@@H]1CCCCN1C(=O)C(N)CCN,210.28099999999998,-0.43281999999999815,2,4,True,True
NCc1c(N)nc(-c2ccc(F)cc2)nc1-c1ccc(Cl)cc1Cl,363.22300000000007,4.297400000000001,2,4,True,True
CCC(C)C(N)C(=O)N(C)CC,172.27199999999996,0.8381,1,2,True,True
NCCCC[C@@H](N)C(=S)N1CCCCC1,229.39299999999994,1.2560000000000007,2,3,True,True
COc1ccc(-c2nc(N)c(CN)c(-c3ccc(Cl)cc3Cl)n2)cc1,375.25900000000007,4.166900000000002,2,5,True,True
NCCCCC(N)C(=O)N1CC=CCC1,211.30899999999997,0.23120000000000052,2,3,True,True
[N-]=[N+]=NC1CCN(C(=O)C(N)CCCCN)C1,240.31099999999995,0.3539000000000002,2,4,True,True
NCCC(N)C(=O)N1CCOCC1,187.24299999999994,-1.4786999999999992,2,4,True,True
COc1cc(OC)cc(-c2nc(N)c(CN)c(-c3ccc(Cl)cc3Cl)n2)c1,405.285,4.175500000000001,2,6,True,True
NCc1c(N)nc(-c2ccccc2)nc1-c1ccc2c(c1)OCO2,320.35200000000015,2.5802000000000005,2,6,True,True
NCc1c(N)nc(-c2ccc(Cl)cc2)nc1-c1ccc(Cl)cc1Cl,379.6780000000001,4.811700000000002,2,4,True,True
NCc1c(N)nc(-c2ccc(F)c(F)c2)nc1-c1ccc(Cl)cc1Cl,381.2130000000001,4.436500000000001,2,4,True,True
NCC(N)C(=O)N1CCCCC1,171.24399999999994,-0.7151000000000001,2,3,True,True
NCc1c(N)nc(-c2ccccc2)nc1-c1cccc(Cl)c1,310.788,3.504900000000002,2,4,True,True
NCc1c(N)nc(-c2cccc(F)c2)nc1-c1ccc(Cl)cc1Cl,363.22300000000007,4.297400000000001,2,4,True,True
CCC(C)C(N)C(=O)N1CCCCCC1,212.3369999999999,1.7623999999999995,1,2,True,True
NCCC(N)C(=O)N1CCSC1,189.28399999999996,-0.8045999999999995,2,4,True,True
NC(C(=O)N1CCCCC1)C1CCCCC1,224.34799999999993,1.906499999999999,1,2,True,True
NCc1c(N)nc(-c2ccccc2)nc1-c1ccccc1F,294.333,2.9906000000000015,2,4,True,True
NCc1c(N)nc(-c2cccc(Cl)c2)nc1-c1ccc(Cl)cc1Cl,379.6780000000001,4.811700000000002,2,4,True,True
CCC(C)C(N)C(=O)N1CCC1,170.25599999999994,0.5921,1,2,True,True
CCCC(N)C(=O)N1CCCCC1,184.28299999999993,1.1262999999999999,1,2,True,True
NCCC[C@H](N)C(=S)N1CCCCC1,215.36599999999993,0.8659000000000006,2,3,True,True
COc1cccc(-c2nc(N)c(CN)c(-c3ccc(Cl)cc3Cl)n2)c1,375.25900000000007,4.166900000000002,2,5,True,True
CCC(C)C(N)C(=O)N(C)C,158.24499999999998,0.448,1,2,True,True
N#CC1CCCCN1C(=O)C(N)CCCCN,238.33499999999995,0.347380000000001,2,4,True,True
COc1ccc(-c2nc(-c3ccccc3)nc(N)c2CN)cc1,306.3690000000001,2.8601,2,5,True,True
NCc1c(N)nc(-c2ccccc2)nc1-c1ccc(C(F)(F)F)cc1,344.34000000000003,3.870300000000002,2,4,True,True
CCCN(C)C(=O)C(N)C(C)CC,186.29899999999995,1.2281999999999995,1,2,True,True
Cc1ccccc1-c1nc(N)c(CN)c(-c2ccc(Cl)cc2Cl)n1,359.26000000000005,4.466720000000002,2,4,True,True
Cc1cccc(-c2nc(N)c(CN)c(-c3ccc(Cl)cc3Cl)n2)c1,359.26000000000005,4.466720000000002,2,4,True,True
O=C(C1CCCS1)N1CCCC1,185.29199999999997,1.5044,0,2,True,True
CCC(C)C(N)C(=O)N1CC=CC1,182.26699999999997,0.7582000000000001,1,2,True,True
COc1cccc(-c2nc(-c3ccccc3)nc(N)c2CN)c1,306.3690000000001,2.8601,2,5,True,True
CCC(N)C(=O)N1CCCCC1,170.25599999999994,0.7361999999999997,1,2,True,True
COc1ccccc1-c1nc(N)c(CN)c(-c2ccc(Cl)cc2Cl)n1,375.25900000000007,4.166900000000001,2,5,True,True
NCCCCC(N)C(=O)N1CCC1,185.27099999999996,-0.32499999999999907,2,3,True,True
Cc1ccc(-c2nc(N)c(CN)c(-c3ccc(Cl)cc3Cl)n2)cc1,359.26000000000005,4.466720000000001,2,4,True,True
CCC(C)C(N)C(=O)N1CCC(O)C1,200.28199999999995,-0.046999999999999875,2,3,True,True
NCCCCC(N)C(=O)N1CCC(O)C1,215.29699999999997,-0.964099999999998,3,4,True,True
NCc1c(N)nc(-c2ccccc2)nc1-c1ccc(Cl)cc1Cl,345.23300000000006,4.158300000000002,2,4,True,True
NCCCC[C@H](N)C(=O)N1CCCCC1,213.32499999999993,0.45520000000000027,2,3,True,True
Cc1ccccc1-c1nc(-c2ccccc2)nc(N)c1CN,290.3700000000001,3.1599200000000005,2,4,True,True
CCC(C)C(N)C(=O)N1CC=CCC1,196.29399999999995,1.1483,1,2,True,True
NCCCCC(N)C(=O)N1CCC(OC(=O)c2ccccc2)C1,319.40500000000003,0.9006000000000005,2,5,True,True
NC(N)=NCCCC(N)C(=O)N1CCCCC1,241.3389999999999,-0.6201999999999992,3,3,True,True
NCC[C@H](N)C(=S)N1CCCCC1,201.33899999999994,0.4757999999999998,2,3,True,True
NCCCC(N)C(=O)N1CCSC1,203.31099999999995,-0.414499999999999,2,4,True,True
NCc1c(N)nc(-c2ccccc2)nc1-c1ccc(F)cc1,294.333,2.9906000000000015,2,4,True,True
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,398.48200000000014,3.3349400000000013,3,3,True,True
CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,468.55700000000024,3.513700000000002,1,4,True,True
CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,354.4580000000001,3.2021000000000015,3,6,True,True
CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,401.8460000000001,3.3046000000000015,3,6,True,True
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,466.5410000000003,4.354000000000003,2,4,True,True
Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,331.35,4.650400000000003,2,3,True,True
C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,377.444,4.6822000000000035,1,3,True,True
Oc1c2ccccc2c2c3c(cccc13)N=N2,220.231,4.427400000000002,1,3,True,True
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,2,7,True,True
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,446.9100000000004,4.275600000000003,1,7,True,True
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,393.4430000000002,3.405100000000002,1,7,True,True
COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,475.3620000000003,4.426100000000003,1,5,True,True
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,485.9470000000004,4.391500000000003,2,7,True,True
CCOc1nc(NC(C)=O)cc(N)c1C#N,220.232,0.8925800000000002,2,5,True,True
CCOc1nc(NC(=O)Cc2cc(OC)c(S(C)(=O)=O)cc2OC)cc(N)c1Cl,443.9090000000002,2.3177999999999996,2,8,True,True
CC(=O)Nc1cc(N)c(C#N)c(-c2ccccc2)n1,252.27700000000002,2.1608799999999997,2,4,True,True
COc1cc(S(C)(=O)=O)c(OC)cc1CC(=O)Nc1cc(N)c(C#N)c(OC(C)C)n1,448.5010000000002,1.9245799999999997,2,9,True,True
CCOc1nc(NC(=O)Cc2cc(OC)c(S(C)(=O)=O)cc2OC)cc(N)c1C#N,434.4740000000002,1.5360799999999997,2,9,True,True
CCOc1nc(NC(=O)Cc2cc(OC)ccc2OC)cc(N)c1C#N,356.3820000000001,2.13258,2,7,True,True
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1Cl,383.8570000000001,2.0494,2,6,True,True
CS(=O)(=O)Nc1cc2c(cc1Cl)NC(=O)Nc1cnc(C#N)c(n1)OCCCCCO2,466.9070000000004,2.958680000000001,3,8,True,True
N#Cc1ncc2nc1OCCCCCOc1cc(OCCCO)c(Cl)cc1NC(=O)N2,447.87900000000013,3.3483800000000006,3,8,True,True
N#Cc1ncc2nc1OCCCCCOc1cc(CCCO)c(Cl)cc1NC(=O)N2,431.8800000000001,3.512080000000001,3,7,True,True
N#Cc1ncc2nc1OCCCCOc1cc(NCc3cncs3)c(Cl)cc1NC(=O)N2,471.93000000000006,4.265680000000002,3,9,True,True
CN(C)CCOc1cc(-c2cn[nH]c2)ccc1NC(=O)C1COc2ccccc2O1,408.45800000000025,2.7956000000000003,2,6,True,True
NC(=O)Nc1sc(-c2ccc(F)cc2)cc1C(N)=O,279.29600000000005,2.1437,3,3,True,True
NC(=O)c1ccc(-c2cc(C(N)=O)c(N)c(-c3ccc(S(N)(=O)=O)cc3)c2)cc1,410.45500000000004,1.4480000000000002,4,5,True,True
N#Cc1c(NC(=O)c2ccccc2)sc2c1CCCC2,282.36800000000005,3.750880000000002,1,3,True,True
N#Cc1ccc(-c2cnc3[nH]cc(NC(=O)c4cccnc4)c3c2)cc1,339.35800000000006,3.7488800000000007,2,4,True,True
O=C1Nc2ccccc2/C1=C/c1ccc[nH]1,210.236,2.5073999999999996,2,1,True,True
CCN1C(=O)C(C)(C)c2cc3[nH]c4c(c3cc21)CCCc1c(C)n[nH]c1-4,348.4500000000001,3.999220000000002,2,2,True,True
CC(=O)c1c(-c2ccncc2)[nH]c(-c2ccncc2)c1C,277.32700000000006,3.649720000000002,1,3,True,True
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,464.59900000000016,3.5032200000000016,3,8,True,True
Cc1ccc(O)cc1Nc1ccnc(Nc2cccc(C(N)=O)c2)n1,335.36700000000013,3.07672,4,6,True,True
NC(=O)c1ccc(Nc2cc(-c3ccc(F)cc3)[nH]n2)cc1,296.305,3.058300000000001,3,3,True,True
Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCNCC1,309.3730000000001,2.3106,3,5,True,True
Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,348.4460000000001,3.6940200000000027,2,2,True,True
CN(C)c1ccc(-c2cc3ncccc3c(NCCCCN)n2)cc1,335.4550000000001,3.513600000000001,2,5,True,True
O=C(Nc1n[nH]c2nc(-c3cccc(O)c3)ccc12)C1CC1,294.31400000000014,2.6790000000000003,3,4,True,True
c1ccc(-c2n[nH]cc2-c2ccnc3ccccc23)nc1,272.31100000000004,3.6869000000000014,1,3,True,True
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,375.40700000000015,4.903620000000003,4,3,True,True
CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21,373.4600000000001,4.044100000000002,3,5,True,True
CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,380.53900000000016,3.6590000000000016,2,7,True,True
CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,392.4380000000001,2.5445,3,5,True,True
C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,312.377,1.5447799999999996,1,5,True,True
COCC(=O)NC/C=C/c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1,469.54500000000024,4.953340000000003,2,7,True,True
COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,366.4210000000001,2.828000000000001,2,7,True,True
Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,437.52900000000017,3.1390400000000005,2,7,True,True
Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,394.36300000000006,1.217999999999999,3,7,True,True
Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,348.36199999999997,2.980200000000001,1,7,True,True
NC(=O)c1ccc(-c2nc(-c3ccccn3)c(-c3ccc4c(c3)OCO4)[nH]2)cc1,384.39500000000015,3.633300000000001,2,5,True,True
Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1,442.49100000000027,1.68624,4,5,True,True
COc1ccccc1-n1c(-c2cc(O)ccc2C)cn2c3c(=O)[nH]c(=O)n(C)c3nc12,417.4250000000002,2.35482,2,5,True,True
Cc1c[nH]c2ncnc(N3CCN(/C(=N/C#N)Nc4cccc(Br)c4)[C@@H](C)C3)c12,453.3480000000001,3.488500000000002,2,5,True,True
Cc1c[nH]c2ncnc(N3CCN(/C(=N/C#N)Nc4ccc(F)c(Br)c4)[C@@H](C)C3)c12,471.33800000000014,3.627600000000002,2,5,True,True
Cc1c[nH]c2ncnc(N3CCN(C(=O)Nc4ccc(F)c(Br)c4)[C@@H](C)C3)c12,447.3120000000001,3.9105200000000027,2,4,True,True
Cc1c[nH]c2ncnc(N3CCN(C(=O)Nc4cccc(OC(=O)N(C)C)c4)[C@@H](C)C3)c12,437.50400000000025,3.069320000000002,2,6,True,True
NCCn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21,425.52100000000013,4.397200000000002,3,6,True,True
O=C(Nc1ccccc1Cl)c1cnc2ccc(C3CCNCC3)cn12.O=C(O)C(=O)O,444.8750000000002,2.8625999999999996,4,5,True,True
CN1CCN(c2ccc(-c3cnc4c(c3)N(Cc3cc(F)ccc3F)CCN4)cn2)CC1,436.51000000000016,3.6057000000000015,1,6,True,True
CN1CCN(c2ccc(-c3cnc4c(c3)N(Cc3cc(Cl)ccc3Cl)CCN4)cn2)CC1,469.42000000000024,4.634300000000004,1,6,True,True
CN1CCN(c2ccc(-c3cnc4c(c3)N(Cc3c(F)ccc(F)c3Cl)CCN4)cn2)CC1,470.9550000000002,4.259100000000003,1,6,True,True
FC(F)(F)c1ccc(Cl)cc1CN1CCNc2ncc(-c3ccnc(N4CCNCC4)c3)cc21,488.9450000000003,4.657500000000004,2,6,True,True
C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,439.47100000000023,3.474400000000002,3,4,True,True
CC(C)Nc1ncc(-c2cc(-c3ccccc3Cl)nc(NCCN(C)C)n2)s1,416.9820000000002,4.714300000000003,2,7,True,True
COc1ccc(CNc2ccnc3oc4ccccc4c23)cc1,304.34900000000005,4.601700000000003,1,4,True,True
S=c1[nH]nc(-c2ccncc2)n1-c1ccc2ccccc2c1,304.37800000000004,4.1450900000000015,1,3,True,True
Cc1ccc2cc(-c3n[nH]c4ccc(NC5CCNC5)cc34)[nH]c2c1,331.4230000000001,3.793420000000001,4,3,True,True
O=C(Cc1ccc2cc(-c3n[nH]c4cccnc34)[nH]c2c1)c1ccccc1,352.3970000000001,4.531600000000002,2,3,True,True
Cc1ccc2cc(-c3n[nH]c4ccc(NS(=O)(=O)c5ncn(C)c5C)cc34)[nH]c2c1,420.4980000000002,3.8623400000000014,3,4,True,True
CC(=O)Nc1cn2nc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)ccc2n1,460.87800000000016,3.3430000000000017,2,6,True,True
NC(=O)c1sc2ncccc2c1N,193.231,0.9774,2,4,True,True
NC(=O)c1sc2ccccc2c1N,192.24299999999997,1.5824,2,3,True,True
Nc1ncnc2c1sc1ncccc12,202.242,1.8216999999999999,1,5,True,True
Nc1ncnc2c1sc1ccccc12,201.254,2.4267000000000003,1,4,True,True
Cn1c2ccccc2c2ncnc(N)c21,198.22899999999996,1.7036999999999995,1,3,True,True
Nc1ncnc2c1sc1cc(-c3ccccc3)ccc12,277.35200000000003,4.093700000000001,1,4,True,True
Cn1c2cc(-c3ccccc3)ccc2c2ncnc(N)c21,274.32700000000006,3.370700000000001,1,3,True,True
Cc1sc2ncnc(N)c2c1C,179.24799999999996,1.89034,1,4,True,True
Nc1ncnc2sc3c(c12)CCCC3,205.28599999999992,2.1523000000000003,1,4,True,True
Nc1ncnc2sc3c(c12)CCC3,191.25899999999993,1.7622,1,4,True,True
Nc1ncnc2sc3c(c12)CCCCC3,219.3129999999999,2.5424000000000007,1,4,True,True
Cc1nc(N)c2c3c(sc2n1)CCCC3,219.31299999999993,2.4607200000000002,1,4,True,True
CSc1nc(N)c2c3c(sc2n1)CCCC3,251.37999999999997,2.874200000000001,1,5,True,True
Nc1nc(-c2ccccc2)nc2sc3c(c12)CCCC3,281.384,3.819300000000002,1,4,True,True
Nc1nc(S)nc2sc3c(c12)CCCCC3,251.3799999999999,2.8311,2,5,True,True
CSc1nc(N)c2c3c(sc2n1)CCC3,237.35299999999998,2.4841000000000006,1,5,True,True
Nc1nc(S)nc2sc3c(c12)CCCC3,237.35299999999992,2.441,2,5,True,True
Nc1nc(SCC(=O)O)nc2sc3c(c12)CCCC3,295.3890000000001,2.3290000000000006,2,6,True,True
Nc1nc(-c2cccs2)nc2sc3c(c12)CCCC3,287.41300000000007,3.8808000000000016,1,5,True,True
CSc1nc(N)c2c3c(sc2n1)CCCCC3,265.407,3.264300000000002,1,5,True,True
CNc1ncnc2sc3c(c12)CCCC3,219.31299999999993,2.6118000000000006,1,4,True,True
NCCNc1ncnc2sc3c(c12)CCCC3,248.35499999999993,1.9406999999999996,2,5,True,True
CC(Nc1ncnc2sc3c(c12)CCCC3)c1ccccc1,309.43799999999993,4.743200000000003,1,4,True,True
COc1ccc(Nc2ncnc3sc4c(c23)CCCC4)cc1,311.4100000000001,4.322300000000003,1,5,True,True
CN(C)c1ncnc2sc3c(c12)CCCC3,233.33999999999992,2.6361000000000008,0,4,True,True
OCCNc1ncnc2sc3c(c12)CCCC3,249.33899999999994,1.9743,2,5,True,True
c1ccc(CCNc2ncnc3sc4c(c23)CCCC4)cc1,309.43800000000005,4.224700000000003,1,4,True,True
c1nc(N2CCCCC2)c2c3c(sc2n1)CCCC3,273.40500000000003,3.5604000000000022,0,4,True,True
Nc1ncnc2sc3c(c12)CC1CC3C1,217.29699999999994,2.3232,1,4,True,True
CC1CCc2c(sc3ncnc(N)c23)C1,219.313,2.3983,1,4,True,True
CC1(C)CCc2sc3ncnc(N)c3c21,219.313,2.4972999999999996,1,4,True,True
CC1CCCc2sc3ncnc(N)c3c21,219.313,2.7133000000000003,1,4,True,True
COc1ccc(-c2sc3ncnc(N)c3c2C)cc1OC,301.37100000000004,3.266120000000001,1,6,True,True
Nc1ncnc2sc3c(c12)Cc1ccccc1-3,239.30299999999997,2.8447000000000013,1,4,True,True
CCOC(=O)C1CCc2c(sc3ncnc(N)c23)C1,277.34900000000005,1.9415,1,6,True,True
NC(=O)C1CCc2c(sc3ncnc(N)c23)C1,248.31099999999998,0.8637,2,5,True,True
Nc1ncnc2sc3c(c12)CCC(C(=O)N1CCOCC1)C3,318.4020000000001,1.2371999999999999,1,6,True,True
Nc1ncnc2sc3c(c12)CCN(Cc1ccccc1)C3,296.399,2.831800000000001,1,5,True,True
CC1(C)CCc2c(sc3ncnc(N)c23)C1,233.33999999999997,2.7884,1,4,True,True
Nc1ncnc2sc3c(c12)CCOC3,207.25799999999992,1.3462,1,5,True,True
CC1(C)Cc2c(sc3ncnc(N)c23)CO1,235.31199999999998,2.1247999999999996,1,5,True,True
Nc1ncnc2sc3c(c12)CCc1ccccc1-3,253.32999999999996,3.0391000000000012,1,4,True,True
Nc1ncnc2sc3c(c12)CCC(c1ccccc1)C3,281.384,3.546000000000002,1,4,True,True
Cc1c(-c2ccccc2)sc2ncnc(N)c12,241.31899999999996,3.248920000000001,1,4,True,True
Nc1ncnc2sc3c(c12)CCC(C(=O)O)C3,249.29499999999993,1.463,2,5,True,True
Nc1ncnc2sc3c(c12)CCC(C(=O)NCc1ccccc1)C3,338.43600000000004,2.6948000000000008,2,5,True,True
Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,457.68700000000024,3.5256000000000016,3,5,True,True
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,306.37300000000005,3.466380000000001,1,4,True,True
CN(C)CC(=O)N1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1.Cl,497.0430000000003,4.180480000000004,2,5,True,True
